input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,street_view_url,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
059fe92d-e769-4718-abb9-4bbe729730d8,https://www.google.com/maps/place/Junior%27s+gym/data=!4m7!3m6!1s0x8f740c932a47874b:0xf6a6509abe7d2d10!8m2!3d11.9291036!4d-85.9583152!16s%2Fg%2F11g7z0fwbb!19sChIJS4dHKpMMdI8REC19vppQpvY?authuser=0&hl=en&rclk=1,Junior's gym,Gym,"C. Real Xalteva, Granada","{""Friday"":[""5 AM–9 PM""],""Monday"":[""5 AM–9 PM""],""Saturday"":[""6 AM–2 PM""],""Sunday"":[""Closed""],""Thursday"":[""5 AM–9 PM""],""Tuesday"":[""5 AM–9 PM""],""Wednesday"":[""5 AM–9 PM""]}","{""Friday"":{""10"":21,""11"":18,""12"":15,""13"":17,""14"":26,""15"":35,""16"":46,""17"":48,""18"":56,""19"":57,""20"":43,""21"":0,""4"":0,""5"":17,""6"":13,""7"":11,""8"":13,""9"":22},""Monday"":{""10"":26,""11"":25,""12"":23,""13"":20,""14"":21,""15"":25,""16"":38,""17"":63,""18"":87,""19"":100,""20"":86,""21"":0,""4"":0,""5"":17,""6"":20,""7"":22,""8"":26,""9"":26},""Saturday"":{""10"":25,""11"":25,""12"":16,""13"":13,""14"":0,""15"":0,""16"":0,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""5"":0,""6"":11,""7"":11,""8"":15,""9"":21},""Sunday"":{},""Thursday"":{""10"":31,""11"":30,""12"":26,""13"":18,""14"":16,""15"":21,""16"":27,""17"":32,""18"":42,""19"":51,""20"":52,""21"":0,""4"":0,""5"":16,""6"":18,""7"":21,""8"":21,""9"":26},""Tuesday"":{""10"":28,""11"":23,""12"":20,""13"":21,""14"":26,""15"":27,""16"":31,""17"":37,""18"":51,""19"":63,""20"":60,""21"":0,""4"":0,""5"":15,""6"":20,""7"":26,""8"":30,""9"":32},""Wednesday"":{""10"":13,""11"":12,""12"":10,""13"":16,""14"":27,""15"":45,""16"":62,""17"":72,""18"":83,""19"":80,""20"":62,""21"":0,""4"":0,""5"":11,""6"":20,""7"":20,""8"":20,""9"":18}}",,2552 4567,W2HR+JM Granada,71,4.400000,"{""1"":2,""2"":3,""3"":4,""4"":15,""5"":47}",11.929104,-85.958315,17772981605015301392,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuub6QYXEfKYmvdC5tzfvJaott0_UVXkpmV6Jn3CqDZ0roUIlO7FgMyROSvc9yQBgOt6ABJ3xCgXb3DG82REjc-Gsl3jylruJqcULz7g543sZ5WP4hVZC8_MFEkn3Xm0IUOXaF7g=w408-h906-k-no,America/Managua,,0x8f740c932a47874b:0xf6a6509abe7d2d10,,ChIJS4dHKpMMdI8REC19vppQpvY,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuub6QYXEfKYmvdC5tzfvJaott0_UVXkpmV6Jn3CqDZ0roUIlO7FgMyROSvc9yQBgOt6ABJ3xCgXb3DG82REjc-Gsl3jylruJqcULz7g543sZ5WP4hVZC8_MFEkn3Xm0IUOXaF7g=w224-h497-k-no""},{""title"":""Gym"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvvk8o0Vb1llrFvSslWMvaa34f2duJBM_2fQ2M-mztGOqoQMtijnLjn_7WPcAs2PdHUtOjSdOvaW52AJSesfR4Mbm-IbRCWwUIggpweKadske3DAPCHXE1qpFVxbrJBMJrOY-E=w224-h497-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4vnJUIZDbZfCyiVCWhMFTb5iPuq9f7wCMyertTKLR__r06nISEDBPyLqZr1ligPUmjY0nveWO-AyZE3aznNJMm52c1n79alvEAOsSLozFX8BNxWIRIs_FWIZiIykmp0ZOftzV=w397-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""107739286494638572504"",""name"":""Junior's gym (Owner)"",""link"":""https://www.google.com/maps/contrib/107739286494638572504""}","{""borough"":"""",""street"":""C. Real Xalteva"",""city"":""Granada"",""postal_code"":"""",""state"":"""",""country"":""NI""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Outdoor services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]}]","[{""Name"":""Tim Tan"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUiZXlshVdALwGkWwZGUvG_tXR_BwnUTF_CuuGCEqtn5TVzFQCt=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Can't complain about anything for C$25. Machines are slightly old school but everything I used seemed to work."",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn1xiOhbvuaSIfcZ6yPvg4LJmQPihaG8yzJD2kzM4BextN70Pfq6YPvMUs924C4jwGfY-3q8aYwuxBca0Il7Ak6fSZOHbrXG2tg0e8YlPADu4BB4tZV9KO6NAfVDGrG-TxZVlh2H=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn3TmBUD1N4xl47-TdcJGs-mZaewMq2NbYnbkmAr-5FqBoZ14HAHH10rTVTnJda_4PmPeRkf92M3bsrYZLLYHforyRKmGRLBySCa3hDVpDGkDzjAuEBGeg7ZMeZm-IvWLPSnvErw=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn0myIEpr0Vpk1k2z839_DVstfLPEC4vxfHr5hDe7amzoFeUk9HejchZPx_ZEktoDyElflTyl1L99KDFuFxqQoj9nBWjpF9gWQWAzP82IeGtkHDYV1R1WT-yzlvtPonBNmnfDPFw=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn0n_OgUX3Qriw_hnR_BdfaHPCJIC6OWjXOi4HZO4s7Tm7Gd20O1_EOnIB7AjRl4Bajw-aEWaLjQEgoICPRAMUIDLxXZ9Di7uoHbWjh-29jsNVG_p841lqjdaDSWQ4EcmuCO1KZG=k-no""],""When"":""2 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUM5bExmSk9nEAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/107564254490181758625/reviews?hl=en-GB"",""posted_at_unix_micros"":1709406330175141,""updated_at_unix_micros"":1709406967053812,""language"":""en"",""translated_lang"":"""",""text_original"":""Can't complain about anything for C$25. Machines are slightly old school but everything I used seemed to work."",""text_translated"":"""",""published_at"":""2024-03-02T19:05:30.175141Z""},{""Name"":""Sean Power"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjU5YqXYYjKyV2jex9yUMK_kgO8sHHYPk3YeXu-OsEfQAPgGYelcbw=s120-c-rp-mo-ba12-br100"",""Rating"":4,""Description"":""Outdoor gym, old school.\nVery old equipment see pics below.\nOnly 25 Cordoba per visit. Very cheap. People are nice."",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn1MkgebE3XYrlFPVVYuoRF74x-jkHdvi_g0NJ3m0uv0F7G16d8AlAFLtyb8L_Tz1PXx4jMc_0DGLdRATS59s3swXUyfeJUrSccC_4XimiAAa8LOFqmPpc7VEYxV-4RRKSsSNzIb=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn2GFswwq9BIee-0woyuE2cHmXLRq-caP6Euk72uOrjKd2XGl-axHXj9U6VyhBfhgpRqcCYM0RxopfbIqHQHkPwuSIlfsV8CF7Eewbh0HAB2KztMlMKvo2V-BqJwLdpAtzxM9fTk_Q=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn1j8JoZ3bwhdMJciFECW0hdGxhe1LCqQjsxqDSYjyqtBSLzd9FYUJd4lGr8WHkzKPKbUwmzKrtQpOIHBbebWm6EW-CD8egvxJS-gEtAq9grbfXZM_Wx30XhYVLUZM3K8Glbp7Zj=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn1PADRFaEjL6z8U5QeJqmw1ia5j1fAuqDq0iA00wH1E9oqAfeoniGweCXnt8l0CBsBNDHDf9x7mwNHO6x7flY09FUrvdaIx6fWa8zylweoWOehG4JS94VWfww4Vdu9iDLnDY1Wsuw=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn27K_QjutzQxnH8TtJPkjV1miNDSO2qyeyCFaTy4Tpg70AfUrxw3_o902JQjNkAAlBE5ToXNXMB5rTSzZ_dBGgjPfJ8RZx0xC_F6TDZ__CTdWGkOvQnaa48Nl11Y4WutHPAGmdC=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn0g1EwlyXvqvvNJVWgzJftA8yazKu9BxfAx34HIUCc4EOVgLOdFlIBWCVRnit2xcX0R-rvvBBcGNOhifXlPnX0ys5hrhM-9K_MfQQSUyhh6LR2HYRRmFd2AYzknoQCv9NiUO3l_=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn1LTpvLylG9vWPacgzJJnkFr-AZGU1V658L_1evIvxB3ypqzds2Y8o-7CSIM27dw2EqnAxBJ4hvVsYjSbtrdAyJNeJNNAcVDJdpjQIyCzyqMNmRSekfucmVoSIDfrbhmO-RV5sd=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn1KHnCvxWaI1N2G55yg0GU2vTwUZjUdAjfYKHW24NcrG-0kY7fY0UK0JOQJafcgDCcDwZDCGZQEJv72uOkV0BbXihzQo8viDOnkL6XfVg2cLShewyQwxaGDHS6opjMMq8SYRRoAqg=k-no""],""When"":""4 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUQ2OHZDODVRRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":4,""author_url"":""https://www.google.com/maps/contrib/110718399806060899889/reviews?hl=en-GB"",""posted_at_unix_micros"":1632584495563367,""updated_at_unix_micros"":1632584545226441,""language"":""en"",""translated_lang"":"""",""text_original"":""Outdoor gym, old school.\nVery old equipment see pics below.\nOnly 25 Cordoba per visit. Very cheap. People are nice."",""text_translated"":"""",""published_at"":""2021-09-25T15:41:35.563367Z""},{""Name"":""Joe Buckley"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUs4RbN-o59h-0wa3ikolubeKfBl2v61DGZcYWWu3hYwLLaQClzaQ=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""I stopped in here for a workout on vacation, great price for a 1-day pass, awesome gym, great people there, all outdoors, it has everything you need for a great workout. The dumbbells don't go too heavy, but there are plenty of weights. If you want to lift heavy with barbells, squat rack, bench press, etc"",""Images"":null,""When"":""11 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2pkQ2EyMW5URWh1UjI4dFpIZHBibXBRYTFaalpGRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/110863846437894072300/reviews?hl=en-GB"",""posted_at_unix_micros"":1750991466475325,""updated_at_unix_micros"":1750991466475325,""language"":""en"",""translated_lang"":"""",""text_original"":""I stopped in here for a workout on vacation, great price for a 1-day pass, awesome gym, great people there, all outdoors, it has everything you need for a great workout. The dumbbells don't go too heavy, but there are plenty of weights. If you want to lift heavy with barbells, squat rack, bench press, etc"",""text_translated"":"""",""published_at"":""2025-06-27T02:31:06.475325Z""},{""Name"":""Anton Hoynck Van Papendrecht"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWGKRJ47HSosiWX1oREHV9VnMhFpVdqxRzwMpEahcYH4oDhggHY=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Outdoor old-school gym. They got most of the equipment you’ll need, especially for legdays (!). Friendly staff, not busy when we were there (late-morning during the week). For just 25 cordobas I can really recommend this gym!"",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn33SxgCtimbOlHgyRHT71sdyGvRT0Bpg_qwEjv7_Yj9qreAZ06U9p0lwzDHlgci2OR1-IeVRjFYrFB4k7nDDuuYYkk9Zm4md7RS9nUZMGnkl5wwSeeBA82C8ylul8bRQKw9WUGoSg=k-no""],""When"":""4 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUMyeE9YRVlnEAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/103044061424363927272/reviews?hl=en-GB"",""posted_at_unix_micros"":1649792060176577,""updated_at_unix_micros"":1649792060176577,""language"":""en"",""translated_lang"":"""",""text_original"":""Outdoor old-school gym. They got most of the equipment you’ll need, especially for legdays (!). Friendly staff, not busy when we were there (late-morning during the week). For just 25 cordobas I can really recommend this gym!"",""text_translated"":"""",""published_at"":""2022-04-12T19:34:20.176577Z""},{""Name"":""Olivia Nash"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKkKKbV-APDVMfNDWb1evVKxlCuMz_P1R7Y34prY90U5Hyq-g=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Great gym.\nVery basic in terms of it is mainly weights/ machines and the equipment has definitely been well used but is still functional. As a person who does any sort of exercise based around lifting weights this is a perfect gym, they have an abundance of machines, some I have never even seen before. Also noticed they do classes that looked great fun but did not attend. The staff and other members are super friendly and enable you to feel welcome. Also at only 25 cordobas you cannot complain."",""Images"":null,""When"":""2 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUQ5OWFmM3JRRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/103576456665256603052/reviews?hl=en-GB"",""posted_at_unix_micros"":1710866397039844,""updated_at_unix_micros"":1710866397039844,""language"":""en"",""translated_lang"":"""",""text_original"":""Great gym.\nVery basic in terms of it is mainly weights/ machines and the equipment has definitely been well used but is still functional. As a person who does any sort of exercise based around lifting weights this is a perfect gym, they have an abundance of machines, some I have never even seen before. Also noticed they do classes that looked great fun but did not attend. The staff and other members are super friendly and enable you to feel welcome. Also at only 25 cordobas you cannot complain."",""text_translated"":"""",""published_at"":""2024-03-19T16:39:57.039844Z""},{""Name"":""Rory Troughton"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLyzqdU1wGGgn2m5r1WNcOiuV_1T6pOAgoxo7f2qhw1kUkBy6E=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Best gym in Granada, great place to put in work and get a sweat on, heavy weights; basic equipment and a good pump!"",""Images"":null,""When"":""2 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUQ5OWJmcjhRRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/102316866593011436557/reviews?hl=en-GB"",""posted_at_unix_micros"":1710866643887529,""updated_at_unix_micros"":1710866643887529,""language"":""en"",""translated_lang"":"""",""text_original"":""Best gym in Granada, great place to put in work and get a sweat on, heavy weights; basic equipment and a good pump!"",""text_translated"":"""",""published_at"":""2024-03-19T16:44:03.887529Z""},{""Name"":""Korri Loader"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWyOJV0SH8tA-IfQMoAHY6r-Jj10vPC2kmcgqKSSx6QZIR-IQ3E=s120-c-rp-mo-ba12-br100"",""Rating"":4,""Description"":""For the price you pay; this place was a greatttttttt little outdoor gym with enough equipment for you to train whole body. $25NC (80c US$) the space was a little small but who needs space when you’re training; everyone was nice and polite and easy to find in Granada"",""Images"":null,""When"":""8 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUNnX28zeXV3RRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":4,""author_url"":""https://www.google.com/maps/contrib/115890364697344141251/reviews?hl=en-GB"",""posted_at_unix_micros"":1518015628821000,""updated_at_unix_micros"":1518015628821000,""language"":""en"",""translated_lang"":"""",""text_original"":""For the price you pay; this place was a greatttttttt little outdoor gym with enough equipment for you to train whole body. $25NC (80c US$) the space was a little small but who needs space when you’re training; everyone was nice and polite and easy to find in Granada"",""text_translated"":"""",""published_at"":""2018-02-07T15:00:28.821Z""},{""Name"":""Brent Whistler"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWVrDFGDFogQTOKM00zuJOBc5yBLDzM_D0HNstKFYey3pE1bmeX=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""This gym is very inexpensive (c$25/day) and has reasonably good equipment. I use the spin bikes a lot!"",""Images"":null,""When"":""8 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSURBcF83UXdRRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/104500535383473940154/reviews?hl=en-GB"",""posted_at_unix_micros"":1522588958027000,""updated_at_unix_micros"":1522589051986000,""language"":""en"",""translated_lang"":"""",""text_original"":""This gym is very inexpensive (c$25/day) and has reasonably good equipment. I use the spin bikes a lot!"",""text_translated"":"""",""published_at"":""2018-04-01T13:22:38.027Z""}]",null,
